model,detector,subject,image_path,embedding_time_sec
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_100/Winona_Ryder/lfw_Winona_Ryder_0001.jpg,15.607524156570435
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_100/Winona_Ryder/lfw_Winona_Ryder_0005.jpg,0.30040884017944336
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_100/Winona_Ryder/lfw_Winona_Ryder_0009.jpg,0.29010891914367676
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_100/Winona_Ryder/cplfw_Winona_Ryder_3.jpg,0.3009779453277588
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_100/Winona_Ryder/lfw_Winona_Ryder_0008.jpg,0.2986774444580078
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_100/Winona_Ryder/cplfw_Winona_Ryder_2.jpg,0.2926056385040283
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_100/Winona_Ryder/lfw_Winona_Ryder_0004.jpg,0.31502318382263184
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_100/Winona_Ryder/lfw_Winona_Ryder_0002.jpg,0.30567121505737305
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_100/Winona_Ryder/lfw_Winona_Ryder_0007.jpg,2.9256796836853027
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_100/Winona_Ryder/lfw_Winona_Ryder_0006.jpg,0.3015329837799072
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_100/Winona_Ryder/lfw_Winona_Ryder_0003.jpg,0.11633515357971191
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_100/Winona_Ryder/lfw_Winona_Ryder_0010.jpg,2.962691068649292
Facenet,retinaface,George_Robertson,/kaggle/working/merged_lfw_cplfw_50_100/George_Robertson/lfw_George_Robertson_0006.jpg,0.3055741786956787
Facenet,retinaface,George_Robertson,/kaggle/working/merged_lfw_cplfw_50_100/George_Robertson/lfw_George_Robertson_0003.jpg,0.1327509880065918
Facenet,retinaface,George_Robertson,/kaggle/working/merged_lfw_cplfw_50_100/George_Robertson/lfw_George_Robertson_0009.jpg,0.3127107620239258
Facenet,retinaface,George_Robertson,/kaggle/working/merged_lfw_cplfw_50_100/George_Robertson/lfw_George_Robertson_0005.jpg,0.30890870094299316
Facenet,retinaface,George_Robertson,/kaggle/working/merged_lfw_cplfw_50_100/George_Robertson/lfw_George_Robertson_0002.jpg,0.31127500534057617
Facenet,retinaface,George_Robertson,/kaggle/working/merged_lfw_cplfw_50_100/George_Robertson/lfw_George_Robertson_0007.jpg,0.3407013416290283
