model,detector,subject,image_path,embedding_time_sec
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_25/Winona_Ryder/lfw_Winona_Ryder_0001.jpg,0.3097090721130371
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_25/Winona_Ryder/lfw_Winona_Ryder_0005.jpg,0.30630946159362793
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_25/Winona_Ryder/lfw_Winona_Ryder_0009.jpg,0.3028373718261719
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_25/Winona_Ryder/cplfw_Winona_Ryder_3.jpg,0.2991311550140381
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_25/Winona_Ryder/lfw_Winona_Ryder_0008.jpg,0.29698657989501953
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_25/Winona_Ryder/cplfw_Winona_Ryder_2.jpg,0.2971343994140625
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_25/Winona_Ryder/lfw_Winona_Ryder_0004.jpg,0.3115119934082031
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_25/Winona_Ryder/lfw_Winona_Ryder_0002.jpg,0.3001115322113037
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_25/Winona_Ryder/lfw_Winona_Ryder_0007.jpg,0.3007979393005371
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_25/Winona_Ryder/lfw_Winona_Ryder_0006.jpg,0.30019283294677734
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_25/Winona_Ryder/lfw_Winona_Ryder_0003.jpg,0.30138611793518066
Facenet,retinaface,Winona_Ryder,/kaggle/working/merged_lfw_cplfw_50_25/Winona_Ryder/lfw_Winona_Ryder_0010.jpg,0.3012502193450928
Facenet,retinaface,George_Robertson,/kaggle/working/merged_lfw_cplfw_50_25/George_Robertson/lfw_George_Robertson_0006.jpg,0.3224060535430908
Facenet,retinaface,George_Robertson,/kaggle/working/merged_lfw_cplfw_50_25/George_Robertson/lfw_George_Robertson_0003.jpg,0.13682770729064941
Facenet,retinaface,George_Robertson,/kaggle/working/merged_lfw_cplfw_50_25/George_Robertson/lfw_George_Robertson_0009.jpg,0.29798293113708496
Facenet,retinaface,George_Robertson,/kaggle/working/merged_lfw_cplfw_50_25/George_Robertson/lfw_George_Robertson_0005.jpg,0.3024258613586426
Facenet,retinaface,George_Robertson,/kaggle/working/merged_lfw_cplfw_50_25/George_Robertson/lfw_George_Robertson_0002.jpg,0.31125903129577637
Facenet,retinaface,George_Robertson,/kaggle/working/merged_lfw_cplfw_50_25/George_Robertson/lfw_George_Robertson_0007.jpg,0.2983095645904541
Facenet,retinaface,George_Robertson,/kaggle/working/merged_lfw_cplfw_50_25/George_Robertson/cplfw_George_Robertson_2.jpg,0.31694817543029785
Facenet,retinaface,George_Robertson,/kaggle/working/merged_lfw_cplfw_50_25/George_Robertson/cplfw_George_Robertson_3.jpg,0.3083341121673584
Facenet,retinaface,George_Robertson,/kaggle/working/merged_lfw_cplfw_50_25/George_Robertson/lfw_George_Robertson_0001.jpg,0.29726600646972656
Facenet,retinaface,George_Robertson,/kaggle/working/merged_lfw_cplfw_50_25/George_Robertson/lfw_George_Robertson_0010.jpg,0.2955312728881836
Facenet,retinaface,George_Robertson,/kaggle/working/merged_lfw_cplfw_50_25/George_Robertson/lfw_George_Robertson_0008.jpg,0.30235934257507324
Facenet,retinaface,Ari_Fleischer,/kaggle/working/merged_lfw_cplfw_50_25/Ari_Fleischer/lfw_Ari_Fleischer_0009.jpg,0.30176758766174316
Facenet,retinaface,Ari_Fleischer,/kaggle/working/merged_lfw_cplfw_50_25/Ari_Fleischer/cplfw_Ari_Fleischer_2.jpg,0.3092174530029297
Facenet,retinaface,Ari_Fleischer,/kaggle/working/merged_lfw_cplfw_50_25/Ari_Fleischer/lfw_Ari_Fleischer_0001.jpg,0.29898619651794434
Facenet,retinaface,Ari_Fleischer,/kaggle/working/merged_lfw_cplfw_50_25/Ari_Fleischer/lfw_Ari_Fleischer_0003.jpg,0.30360984802246094
Facenet,retinaface,Ari_Fleischer,/kaggle/working/merged_lfw_cplfw_50_25/Ari_Fleischer/cplfw_Ari_Fleischer_3.jpg,0.3008720874786377
Facenet,retinaface,Ari_Fleischer,/kaggle/working/merged_lfw_cplfw_50_25/Ari_Fleischer/lfw_Ari_Fleischer_0010.jpg,0.30361342430114746
Facenet,retinaface,Ari_Fleischer,/kaggle/working/merged_lfw_cplfw_50_25/Ari_Fleischer/lfw_Ari_Fleischer_0006.jpg,0.3080708980560303
Facenet,retinaface,Ari_Fleischer,/kaggle/working/merged_lfw_cplfw_50_25/Ari_Fleischer/lfw_Ari_Fleischer_0007.jpg,0.30762481689453125
Facenet,retinaface,Ari_Fleischer,/kaggle/working/merged_lfw_cplfw_50_25/Ari_Fleischer/lfw_Ari_Fleischer_0002.jpg,0.30609655380249023
Facenet,retinaface,Ari_Fleischer,/kaggle/working/merged_lfw_cplfw_50_25/Ari_Fleischer/lfw_Ari_Fleischer_0005.jpg,0.30115413665771484
Facenet,retinaface,Ari_Fleischer,/kaggle/working/merged_lfw_cplfw_50_25/Ari_Fleischer/lfw_Ari_Fleischer_0008.jpg,0.29714012145996094
Facenet,retinaface,Ari_Fleischer,/kaggle/working/merged_lfw_cplfw_50_25/Ari_Fleischer/lfw_Ari_Fleischer_0004.jpg,0.294996976852417
Facenet,retinaface,Paul_Burrell,/kaggle/working/merged_lfw_cplfw_50_25/Paul_Burrell/lfw_Paul_Burrell_0005.jpg,0.2989342212677002
Facenet,retinaface,Paul_Burrell,/kaggle/working/merged_lfw_cplfw_50_25/Paul_Burrell/cplfw_Paul_Burrell_2.jpg,0.2982196807861328
Facenet,retinaface,Paul_Burrell,/kaggle/working/merged_lfw_cplfw_50_25/Paul_Burrell/lfw_Paul_Burrell_0001.jpg,0.2990257740020752
Facenet,retinaface,Paul_Burrell,/kaggle/working/merged_lfw_cplfw_50_25/Paul_Burrell/lfw_Paul_Burrell_0007.jpg,0.3015918731689453
Facenet,retinaface,Paul_Burrell,/kaggle/working/merged_lfw_cplfw_50_25/Paul_Burrell/lfw_Paul_Burrell_0006.jpg,0.3111288547515869
Facenet,retinaface,Paul_Burrell,/kaggle/working/merged_lfw_cplfw_50_25/Paul_Burrell/lfw_Paul_Burrell_0009.jpg,0.3005259037017822
Facenet,retinaface,Paul_Burrell,/kaggle/working/merged_lfw_cplfw_50_25/Paul_Burrell/lfw_Paul_Burrell_0008.jpg,0.12505817413330078
Facenet,retinaface,Paul_Burrell,/kaggle/working/merged_lfw_cplfw_50_25/Paul_Burrell/cplfw_Paul_Burrell_3.jpg,0.30274033546447754
Facenet,retinaface,Paul_Burrell,/kaggle/working/merged_lfw_cplfw_50_25/Paul_Burrell/lfw_Paul_Burrell_0004.jpg,0.3091740608215332
Facenet,retinaface,Paul_Burrell,/kaggle/working/merged_lfw_cplfw_50_25/Paul_Burrell/lfw_Paul_Burrell_0010.jpg,0.297818660736084
Facenet,retinaface,Paul_Burrell,/kaggle/working/merged_lfw_cplfw_50_25/Paul_Burrell/lfw_Paul_Burrell_0002.jpg,0.3036215305328369
Facenet,retinaface,Paul_Burrell,/kaggle/working/merged_lfw_cplfw_50_25/Paul_Burrell/lfw_Paul_Burrell_0003.jpg,0.32431817054748535
Facenet,retinaface,Walter_Mondale,/kaggle/working/merged_lfw_cplfw_50_25/Walter_Mondale/lfw_Walter_Mondale_0004.jpg,0.31000328063964844
Facenet,retinaface,Walter_Mondale,/kaggle/working/merged_lfw_cplfw_50_25/Walter_Mondale/lfw_Walter_Mondale_0010.jpg,0.30307602882385254
Facenet,retinaface,Walter_Mondale,/kaggle/working/merged_lfw_cplfw_50_25/Walter_Mondale/lfw_Walter_Mondale_0005.jpg,0.30173420906066895
Facenet,retinaface,Walter_Mondale,/kaggle/working/merged_lfw_cplfw_50_25/Walter_Mondale/cplfw_Walter_Mondale_2.jpg,0.30220985412597656
